trip_id,medallion_id,driver_name,driver_experience_years,vendor_name,vehicle_type,pickup_datetime,dropoff_datetime,trip_duration,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance,pickup_borough,dropoff_borough,passenger_count,rate_code,payment_type,store_and_fwd_flag,weather_condition,temperature_f,precipitation_in,wind_speed_mph,traffic_index,is_holiday,tolls_amount,extra_surcharge,mta_tax,improvement_surcharge,congestion_surcharge,tip_amount,total_amount,trip_rating,fare_amount
NYC-2023-404576,3540-D42,Driver 242,1.0,Verifone,Minivan,2023-11-12 13:48:00,2023-11-12 14:16:00,28m,40.759432,-73.957052,40.778127,-73.841962,8.52,Manhattan,Queens,1.0,Standard Rate,Cash,N,Rain,49.0,0.41,4.4,6.7,0,0.0,0.0,0.5,0.3,2.5,0.0,$35.32,5.0,32.02
NYC-2023-403785,4424-D66,Driver 408,15.0,VTS,Sedan,24/11/2023 05:04,2023-11-24 05:27:00,23m,40.740887,-73.981742,40.834144,-73.903437,9.65,Manhattan,Bronx,1.0,1,Cash,N,Clear,65.0,0.0,3.5,2.8,1,0.0,1.0,0.5,0.3,2.5,0.0,$39.71,4.0,35.41
NYC-2023-400467,9812-B25,Driver 958,3.4,VTS,Hybrid,2023-10-05 02:26:00,2023-10-05 02:44:00,18m,40.757062,-73.941103,40.695961,-74.002791,7.76,Queens,Brooklyn,3.0,,Cash,N,Rain,59.0,0.21,8.6,2.1,0,0.0,1.0,0.5,0.3,2.5,0.0,$34.42,5.0,30.12
NYC-2023-402869,3714-C68,Driver 1744,10.2,CMT,Sedan,2023-10-15 10:01:00,2023-10-15 11:50:00,1h 49m,40.70476,-74.177785,40.65286,-73.756536,53.83,New Jersey,Queens,1.0,3,CRD,N,Clear,74.0,0.0,18.5,4.9,0,16.01,0.0,0.5,0.3,2.5,18.66,$116.50,4.0,78.53
NYC-2023-402675,5385-H75,Driver 584,4.2,CMT,Hybrid,2023-11-19 14:38:00,2023-11-19 14:46:00,8m,40.776599,-73.946737,40.763076,-73.967829,2.09,Manhattan,Manhattan,1.0,1,CRD,N,Clear,53.0,0.0,9.4,4.7,0,0.0,0.0,0.5,0.3,2.5,1.38,$16.94,5.0,12.26
NYC-2023-403647,6208-H23,Driver 199,14.1,Verifone,Sedan,2023-07-22 18:25:00,2023-07-22 18:39:00,14m,40.721391,-74.006134,40.760951,-74.005161,3.92,Manhattan,Manhattan,1.0,1,Cash,N,Clear,81.0,0.0,9.7,6.8,0,0.0,0.0,0.5,0.3,2.5,0.0,$22.42,3.0,19.12
NYC-2023-401478,2958-F14,Driver 754,4.4,VTS,Minivan,2023-08-30 06:41:00,2023-08-30 06:47:00,6m,40.708048,-74.018556,40.707788,-73.991765,2.69,Manhattan,Brooklyn,1.0,Standard Rate,CSH,N,Fog,71.0,0.27,6.6,7.2,0,0.0,0.0,0.5,0.3,2.5,0.0,$12.77,4.0,9.47
NYC-2023-401649,2277-C46,Driver 585,4.1,cmt,Minivan,2023-01-30 04:14:00,2023-01-30 04:31:00,17m,40.695777,-73.969891,40.752998,-73.975377,5.46,Brooklyn,Manhattan,1.0,1,Cash,N,Clear,11.0,0.0,21.2,3.8,0,0.0,1.0,0.5,0.3,,0.0,$26.73,4.0,24.93
NYC-2023-402442,6382-E43,Driver 1318,11.7,cmt,Sedan,2023-02-24 02:42:00,2023-02-24 03:26:00,44m,40.7559,-74.003115,40.643185,-73.795047,16.52,Manhattan,Queens,1.0,,Credit Card,N,Clear,32.0,0.0,11.0,5.2,0,0.0,1.0,0.5,0.3,,15.78,$90.91,5.0,73.33
NYC-2023-401364,4857-F27,Driver 459,7.3,CMT,Minivan,2023-11-21 08:45:00,2023-11-21 09:58:00,1h 13m,40.632965,-73.762659,40.70297,-73.948984,16.3,Queens,Brooklyn,1.0,1,Credit Card,N,Fog,55.0,0.48,15.2,8.9,0,0.0,2.5,0.5,0.3,2.5,20.18,$108.78,4.0,82.8
NYC-2023-404137,3367-B35,Driver 837,3.2,Verifone,Hybrid,2023-06-30 16:50:00,2023-06-30 17:07:00,17m,40.724805,-74.026467,40.688746,-73.992064,6.29,Manhattan,Brooklyn,1.0,1,Credit Card,N,clear,78.0,0.0,2.1,8.0,0,0.0,2.5,0.5,0.3,2.5,6.53,$34.25,4.0,21.92
NYC-2023-404222,5401-G20,Driver 650,2.0,VTS,Sedan,2023-03-03 10:46:00,2023-03-03 11:45:00,59m,40.641428,-73.780731,40.712445,-74.012619,19.06,Queens,Manhattan,5.0,2,CRD,Y,Clear,30.0,0.0,7.0,4.7,0,0.0,0.0,0.5,0.3,,19.82,$88.42,4.0,67.8
NYC-2023-403143,5957-D15,Driver 1674,7.3,VTS,Sedan,2023-11-13 10:14:00,2023-11-13 10:22:00,8m,40.705871,-73.999486,40.707267,-73.949924,3.59,Manhattan,Brooklyn,1.0,,CRD,N,clear,70.0,0.0,5.7,5.1,0,0.0,0.0,0.5,0.3,2.5,2.45,$20.26,5.0,14.51
NYC-2023-403706,5837-A14,Driver 1085,5.7,VTS,Sedan,2023-01-29 21:20:00,2023-01-29 21:34:00,14m,-73.939845,40.765968,40.696849,-73.969986,6.68,Manhattan,Brooklyn,1.0,,Credit Card,N,clear,46.0,,12.3,2.8,0,0.0,1.0,0.5,0.3,,4.35,$35.42,4.0,29.27
NYC-2023-401774,7716-E24,Driver 1627,17.4,Verifone,Minivan,2023-08-28 03:15:00,2023-08-28 03:41:00,26m,40.694099,-74.013976,40.775358,-74.007641,13.82,Manhattan,Manhattan,2.0,1,Credit Card,N,Clear,57.0,0.0,6.4,4.7,0,0.0,1.0,0.5,0.3,2.5,6.81,$51.82,4.0,40.71
NYC-2023-400479,4990-D12,Driver 1336,1.6,cmt,Sedan,2023-11-14 09:29:00,2023-11-14 10:04:00,35m,40.830279,-73.894184,40.748693,-73.995362,9.28,Bronx,Manhattan,2.0,,Credit Card,N,Clear,76.0,0.0,6.6,8.0,0,0.0,2.5,0.5,0.3,2.5,11.51,$64.00,5.0,46.69
NYC-2023-400767,4471-G83,Driver 1371,1.5,VTS,Sedan,2023-10-23 00:39:00,2023-10-23 01:13:00,34m,40.645495,-73.782247,40.70187,-73.971635,12.89,Queens,Brooklyn,1.0,1,Credit Card,N,Clear,91.0,,2.9,2.2,0,0.0,1.0,0.5,0.3,2.5,11.64,$69.43,5.0,53.49
NYC-2023-400436,4196-H83,Driver 257,10.9,VTS,Sedan,2023-07-12 12:44:00,2023-07-12 13:44:00,1h 0m,40.633081,-73.770577,40.755334,-73.954501,17.12,Queens,Manhattan,1.0,2,CSH,N,Clear,80.0,0.0,8.5,4.8,0,0.0,0.0,0.5,0.3,2.5,0.0,$75.06,5.0,71.76
NYC-2023-400065,8933-G90,Driver 1590,10.2,CMT,Sedan,2023-10-14 00:04:00,2023-10-14 00:28:00,24m,40.76909,-73.96463,40.713875,-74.009533,10.15,Manhattan,Manhattan,1.0,,CRD,N,Rain,61.0,0.06,9.3,5.7,0,0.0,1.0,0.5,0.3,2.5,4.32,$40.85,3.0,32.23
NYC-2023-403428,9172-B75,Driver 1632,2.1,VTS,Hybrid,2023-12-06 08:59:00,2023-12-06 09:21:00,22m,40.749358,-73.994509,40.772561,-73.950656,4.16,Manhattan,Manhattan,1.0,1,Credit Card,N,Rain,51.0,0.07,5.3,10.0,0,0.0,2.5,0.5,0.3,2.5,4.91,$37.78,4.0,27.07
NYC-2023-403969,8393-B68,Driver 191,3.7,VTS,Hybrid,2023-05-24 10:55:00,2023-05-24 11:10:00,15m,40.759673,-73.957344,40.710157,-73.984064,4.75,Manhattan,Brooklyn,1.0,,CRD,N,Clear,76.0,0.0,11.2,5.2,0,0.0,0.0,0.5,0.3,2.5,3.46,$30.99,5.0,24.23
NYC-2023-403059,9474-F44,Driver 1155,3.2,VTS,Sedan,2023-08-26 00:23:00,2023-08-26 00:43:00,20m,40.745406,-74.000507,40.773202,-73.921129,5.94,Manhattan,Queens,1.0,,Cash,N,Rain,76.0,0.14,5.1,4.7,0,0.0,1.0,0.5,0.3,2.5,0.0,$32.82,5.0,28.52
NYC-2023-403105,4610-C96,Driver 671,2.1,VTS,Sedan,2023-02-17 23:21:00,2023-02-18 00:21:00,1h 0m,40.759953,-73.997994,40.646231,-73.768864,18.51,Manhattan,Queens,6.0,,Credit Card,,Rain,24.0,0.15,4.8,7.8,0,0.0,1.0,0.5,0.3,,9.29,$77.02,3.0,65.93
NYC-2023-403569,6669-C49,Driver 696,5.3,CMT,Minivan,24/06/2023 13:10,2023-06-24 13:50:00,40m,40.696757,-74.170442,40.739834,-73.994713,14.42,New Jersey,Manhattan,1.0,,Credit Card,N,Rain,88.0,0.12,6.7,5.3,0,15.41,0.0,0.5,0.3,2.5,20.26,$114.35,4.0,75.38
NYC-2023-404646,6876-G52,Driver 634,18.7,cmt,Hybrid,2023-01-27 09:56:00,2023-01-27 10:27:00,31m,40.760946,-73.963997,40.685096,-74.007345,12.78,Manhattan,Brooklyn,1.0,1,Credit Card,N,Clear,45.0,0.0,17.5,7.8,0,0.0,2.5,0.5,0.3,,11.62,$51.76,2.0,36.84
NYC-2023-401566,8273-F16,Driver 78,3.9,cmt,Hybrid,2023-03-04 13:23:00,2023-03-04 13:50:00,27m,40.689597,-73.996472,40.68199,-74.175798,11.14,Manhattan,New Jersey,5.0,Newark,Cash,N,Clear,64.0,0.0,3.3,4.6,0,17.15,0.0,0.5,0.3,,0.0,$98.55,4.0,80.6
NYC-2023-402381,1291-F70,Driver 645,5.0,Verifone,Sedan,2023-07-21 08:56:00,2023-07-21 09:26:00,30m,40.71344,-74.038786,40.749289,-73.923459,15.84,Manhattan,Queens,1.0,,Cash,N,Clear,81.0,0.0,6.0,7.9,0,0.0,2.5,0.5,0.3,2.5,0.0,$52.13,3.0,46.33
NYC-2023-400937,7729-G68,Driver 766,5.2,VTS,Minivan,2023-09-28 09:11:00,2023-09-28 09:32:00,21m,40.770316,-73.91322,40.772676,-73.996741,8.38,Queens,Manhattan,1.0,,Credit Card,N,Clear,49.0,0.0,12.0,8.6,0,0.0,2.5,0.5,0.3,2.5,5.19,$37.59,3.0,26.6
NYC-2023-403091,9933-E16,Driver 872,3.7,CMT,Sedan,2023-04-22 11:55:00,2023-04-22 12:15:00,20m,40.690623,-73.972442,40.76444,-73.994568,8.05,Brooklyn,Manhattan,1.0,,Credit Card,N,Clear,71.0,0.0,9.0,3.8,0,0.0,0.0,0.5,0.3,2.5,3.33,$38.73,5.0,32.1
NYC-2023-404323,6477-D19,Driver 38,4.2,CMT,Sedan,2023-01-29 04:07:00,2023-01-29 04:09:00,2m,40.707943,-74.002136,40.714958,-74.021743,1.64,Brooklyn,Manhattan,1.0,1,Credit Card,N,RAIN,34.0,0.27,10.9,2.1,0,0.0,1.0,0.5,0.3,,1.93,$11.88,4.0,8.15
NYC-2023-401195,9019-D95,Driver 777,14.1,VTS,Hybrid,19/09/2023 02:59,2023-09-19 03:02:00,3m,40.8024,-73.957047,40.795305,-73.947224,0.95,Manhattan,Manhattan,1.0,1,Cash,N,Fog,49.0,0.37,14.3,3.2,0,0.0,1.0,0.5,0.3,2.5,0.0,$11.38,5.0,7.08
NYC-2023-402232,4096-A72,Driver 312,2.9,CMT,Minivan,2023-03-20 15:11:00,2023-03-20 15:33:00,22m,40.814703,-73.935476,40.720137,-73.996619,9.56,Manhattan,Manhattan,2.0,,Credit Card,N,Fog,59.0,0.62,16.2,,0,0.0,0.0,0.5,0.3,,7.43,$44.64,4.0,36.41
NYC-2023-400502,7082-H81,Driver 435,3.7,VTS,Sedan,2023-08-11 18:54:00,2023-08-11 19:51:00,57m,40.698003,-73.996894,40.596053,-74.159639,13.77,Manhattan,Staten Island,1.0,4,Credit Card,N,Rain,73.0,0.58,6.1,8.3,0,11.27,2.5,0.5,0.3,2.5,12.39,$151.02,4.0,121.56
NYC-2023-401522,8454-H15,Driver 1388,6.2,VTS,SUV,2023-10-03 14:06:00,2023-10-03 14:36:00,30m,40.818391,-73.930724,40.772267,-73.989299,6.83,Manhattan,Manhattan,5.0,1,CRD,N,Clear,68.0,0.0,1.4,5.5,0,6.13,0.0,0.5,0.3,2.5,8.71,$54.35,5.0,36.21
NYC-2023-402276,4788-B78,Driver 321,10.9,Verifone,Sedan,2023-10-11 17:30:00,2023-10-11 18:46:00,1h 16m,40.818142,-73.916876,40.708247,-74.167247,32.86,Bronx,New Jersey,1.0,3,CSH,N,Clear,67.0,0.0,8.7,7.8,0,17.48,2.5,0.5,0.3,2.5,0.0,$109.47,5.0,86.19
NYC-2023-404661,2484-F33,Driver 661,9.3,Verifone,Sedan,2023-01-16 04:02:00,2023-01-16 04:19:00,17m,40.76653,-73.992931,40.784845,-73.874356,13.12,Manhattan,Queens,4.0,1,Credit Card,N,Clear,20.0,0.0,3.3,1.0,1,0.0,1.0,0.5,0.3,,8.41,$40.45,3.0,30.24
NYC-2023-400304,7262-D25,Driver 629,3.5,CMT,Sedan,2023-12-03 15:59:00,2023-12-03 16:22:00,23m,40.704044,-73.943838,40.783605,-73.867206,9.9,Brooklyn,Queens,1.0,1,Credit Card,N,Clear,33.0,0.0,4.7,4.1,0,0.0,0.0,0.5,0.3,2.5,5.12,$54.29,5.0,45.87
NYC-2023-401839,3085-F44,Driver 598,5.2,VTS,Minivan,05/01/2023 19:58,2023-01-05 20:53:00,55m,40.760215,-73.923314,40.650375,-73.789843,15.71,Queens,Queens,6.0,1,CRD,N,Clear,49.0,0.0,11.0,7.9,0,2.57,2.5,0.5,0.3,,18.38,$82.75,3.0,58.5
NYC-2023-400153,2828-E82,Driver 1375,6.6,Verifone,Sedan,2023-12-14 03:10:00,2023-12-14 03:22:00,12m,40.689348,-73.991157,40.715082,-74.012001,5.05,Brooklyn,Manhattan,0.0,,Credit Card,N,RAIN,33.0,0.1,3.0,3.2,0,5.38,1.0,0.5,0.3,2.5,3.87,$27.83,5.0,14.28
NYC-2023-401458,6977-F77,Driver 486,2.5,CMT,Hybrid,14/01/2023 10:02,2023-01-14 10:15:00,13m,40.773982,-73.959151,40.728733,-73.942264,4.74,Manhattan,Brooklyn,1.0,1,Credit Card,N,Rain,32.0,0.32,11.8,6.0,0,0.0,0.0,0.5,0.3,,2.22,$23.56,5.0,20.54
NYC-2023-400567,8338-H82,Driver 282,7.6,VTS,Sedan,2023-03-22 11:04:00,2023-03-22 11:21:00,17m,40.700264,-73.973514,40.771046,-73.940584,6.36,Brooklyn,Manhattan,1.0,,Credit Card,N,Clear,83.0,0.0,5.6,3.7,0,0.0,0.0,0.5,0.3,,5.64,$34.86,3.0,28.42
NYC-2023-403881,6612-E13,Driver 832,5.5,CMT,Minivan,06/02/2023 08:32,2023-02-06 09:06:00,34m,40.761156,-73.95869,40.713582,-74.018598,5.71,Manhattan,Manhattan,1.0,,Credit Card,N,Clear,43.0,0.0,4.3,8.9,0,4.84,2.5,0.5,0.3,,5.6,$48.85,5.0,35.11
NYC-2023-403558,1812-A52,Driver 97,7.0,VTS,Sedan,22/11/2023 16:08,2023-11-22 16:58:00,50m,40.705428,-74.003273,40.813196,-73.934834,11.73,Manhattan,Manhattan,2.0,,Credit Card,N,Fog,38.0,0.1,14.0,9.1,0,0.0,2.5,0.5,0.3,2.5,13.12,$74.69,4.0,55.77
NYC-2023-404933,1110-E76,Driver 1139,3.7,CMT,Sedan,2023-04-20 20:31:00,2023-04-20 21:13:00,42m,40.764399,-73.811144,40.745461,-73.98109,13.71,Queens,Manhattan,1.0,,Credit Card,N,Clear,66.0,0.0,13.9,5.6,0,0.0,1.0,0.5,0.3,2.5,17.41,$85.07,4.0,63.36
NYC-2023-403880,5365-E83,Driver 1717,4.2,VTS,Hybrid,2023-11-02 11:25:00,2023-11-02 11:47:00,22m,40.70264,-74.020112,40.712873,-73.936893,10.7,Manhattan,Brooklyn,3.0,1,CSH,N,Rain,54.0,0.14,8.6,6.4,0,0.0,0.0,0.5,0.3,2.5,0.0,$37.55,4.0,34.25
NYC-2023-404589,2283-H97,Driver 1157,3.8,VTS,SUV,11/10/2023 11:28,2023-10-11 11:33:00,5m,40.772586,-73.965093,40.762069,-73.988489,1.69,Manhattan,Manhattan,1.0,5,Cash,N,Clear,61.0,0.0,5.3,6.8,0,0.0,0.0,0.5,0.3,2.5,0.0,$12.34,3.0,9.04
NYC-2023-401012,4017-D37,Driver 1388,2.8,vts ,Sedan,2023-08-23 02:11:00,2023-08-23 02:24:00,13m,40.75864,-73.998857,40.709987,-73.968279,5.47,Manhattan,Brooklyn,1.0,,Credit Card,N,Clear,89.0,0.0,6.7,,0,0.0,1.0,0.5,0.3,2.5,3.97,$32.41,4.0,24.14
NYC-2023-400823,1157-E89,Driver 1107,3.9,VTS,Sedan,2023-03-16 18:13:00,2023-03-16 18:40:00,27m,40.716585,-74.021467,40.770873,-73.966235,5.94,Manhattan,Manhattan,1.0,1,Cash,N,Rain,35.0,0.17,13.1,9.6,0,0.0,2.5,0.5,0.3,,0.0,$32.58,4.0,29.28
NYC-2023-403798,1183-A79,Driver 558,5.7,Verifone,Hybrid,2023-07-30 11:17:00,2023-07-30 11:48:00,31m,40.810889,-73.905016,40.769286,-73.82505,11.09,Bronx,Queens,2.0,1,No Charge,N,Clear,76.0,0.0,5.9,6.2,0,0.0,0.0,0.5,0.3,2.5,0.0,$41.58,5.0,38.28
NYC-2023-402148,8547-A59,Driver 907,7.5,VTS,Sedan,2023-03-18 13:24:00,2023-03-18 13:37:00,13m,40.764855,-73.9925,40.805919,-73.950221,4.58,Manhattan,Manhattan,1.0,1,Cash,N,Rain,58.0,0.12,6.3,5.4,0,0.0,0.0,0.5,0.3,,0.0,$20.47,4.0,19.67
NYC-2023-404754,7953-A48,Driver 935,6.2,VTS,Hybrid,2023-11-22 20:16:00,2023-11-22 21:11:00,55m,40.762145,-73.989196,40.649539,-73.779058,30.67,Manhattan,Queens,1.0,2,Credit Card,N,clear,54.0,0.0,5.1,5.3,0,0.0,1.0,0.5,0.3,2.5,21.67,$101.53,5.0,75.56
NYC-2023-404001,7150-D34,Driver 1402,11.3,VTS,Sedan,2023-07-28 11:51:00,2023-07-28 12:05:00,14m,40.792377,-73.880135,40.826227,-73.92791,7.39,Queens,Bronx,1.0,1,Credit Card,N,Clear,61.0,0.0,11.3,5.6,0,0.0,0.0,0.5,0.3,2.5,5.62,$34.77,4.0,25.85
NYC-2023-402719,8390-F20,Driver 1505,3.5,VTS,Sedan,2023-07-24 11:45:00,2023-07-24 12:03:00,18m,40.789536,-73.958833,40.744007,-73.909889,5.19,Manhattan,Queens,1.0,1,Credit Card,N,Clear,81.0,0.0,3.4,,0,5.74,0.0,0.5,0.3,2.5,4.81,$36.67,4.0,22.82
NYC-2023-400918,5871-F92,Driver 25,0.8,VTS,Sedan,27/08/2023 14:13,2023-08-27 14:53:00,40m,40.657646,-73.791785,40.701638,-73.942505,12.27,Queens,Brooklyn,2.0,,Cash,N,Clear,79.0,0.0,3.6,5.9,0,0.0,0.0,0.5,0.3,2.5,0.0,$54.65,4.0,51.35
NYC-2023-402448,9704-F82,Driver 252,4.1,CMT,Minivan,13/06/2023 06:37,2023-06-13 06:56:00,19m,40.747491,-73.974074,40.703783,-74.015296,0.0,Manhattan,Manhattan,1.0,,CRD,N,Clear,71.0,0.0,7.4,6.8,0,4.28,0.0,0.5,0.3,2.5,5.99,$39.19,4.0,25.62
NYC-2023-404552,2968-D82,Driver 1228,3.7,vts ,Minivan,2023-08-28 03:15:00,2023-08-28 03:51:00,36m,40.704902,-74.175111,40.761755,-73.955854,14.81,New Jersey,Manhattan,1.0,3,Credit Card,N,Rain,73.0,0.12,22.8,3.6,0,16.35,1.0,0.5,0.3,2.5,11.73,$110.58,4.0,78.2
NYC-2023-403514,9830-A19,Driver 545,9.0,VTS,Sedan,2023-02-16 09:45:00,2023-02-16 10:08:00,23m,40.708909,-73.951254,40.658405,-73.983967,5.21,Brooklyn,Brooklyn,,1,CRD,N,Snow,35.0,0.0,9.9,7.8,0,0.0,2.5,0.5,0.3,,8.15,$37.11,5.0,25.66
NYC-2023-400942,8233-G96,Driver 629,8.1,VTS,SUV,2023-03-05 05:10:00,2023-03-05 05:52:00,42m,40.641978,-73.79332,40.693308,-73.942289,21.26,Queens,Brooklyn,1.0,,CRD,Y,Rain,64.0,0.09,1.4,3.7,0,0.0,1.0,0.5,0.3,,7.03,$65.07,4.0,56.24
NYC-2023-404827,6220-H58,Driver 940,4.8,VTS,Minivan,2023-10-14 15:10:00,2023-10-14 15:34:00,24m,40.776621,-73.852586,40.766611,-73.938128,5.7,Queens,Queens,1.0,,Credit Card,N,Clear,54.0,0.0,1.7,6.0,0,0.0,0.0,0.5,0.3,2.5,8.1,$38.20,4.0,26.8
NYC-2023-400285,6643-E67,Driver 196,5.1,CMT,Sedan,27/10/2023 20:35,2023-10-27 21:07:00,32m,40.763715,-73.817141,40.651755,-73.779539,11.16,Queens,Queens,3.0,,Cash,N,Clear,47.0,0.0,7.7,5.3,0,0.0,1.0,0.5,0.3,2.5,0.0,$46.69,4.0,42.39
NYC-2023-400508,1353-A45,Driver 976,5.6,VTS,SUV,2023-05-27 01:33:00,2023-05-27 01:54:00,21m,40.785946,-73.862206,40.816576,-73.944878,6.88,Queens,Manhattan,1.0,,Cash,N,Rain,74.0,,15.0,4.4,0,0.0,1.0,0.5,0.3,2.5,0.0,$34.49,4.0,30.19
NYC-2023-402811,3992-B84,Driver 1393,8.8,vts ,Sedan,2023-08-01 23:55:00,2023-08-02 01:16:00,1h 21m,40.570172,-74.12474,40.771703,-73.859631,29.91,Staten Island,Queens,0.0,,Cash,N,Fog,83.0,0.62,7.2,5.1,0,7.76,1.0,0.5,0.3,2.5,0.0,$261.37,5.0,249.31
NYC-2023-403231,1049-A46,Driver 1534,10.3,VTS,Sedan,2023-01-26 06:49:00,2023-01-26 07:15:00,26m,40.766662,-73.824995,40.779711,-73.946352,9.18,Queens,Manhattan,1.0,,CSH,N,Snow,21.0,0.18,8.0,5.1,0,0.0,0.0,0.5,0.3,,0.0,$39.23,4.0,38.43
NYC-2023-402627,2960-F32,Driver 1730,2.2,cmt,Sedan,2023-03-06 22:49:00,2023-03-06 23:26:00,37m,40.634493,-73.777346,40.709976,-73.963556,13.46,Queens,Brooklyn,1.0,1,CRD,N,Clear,73.0,0.0,11.0,3.7,0,0.0,1.0,0.5,0.3,,13.68,$69.09,4.0,53.61
NYC-2023-401862,9239-A66,Driver 470,9.8,CMT,Sedan,2023-11-27 02:54:00,2023-11-27 03:27:00,33m,40.705893,-73.957954,40.644144,-73.773813,15.63,Brooklyn,Queens,1.0,1,CRD,N,Rain,65.0,0.07,13.2,2.6,0,4.7,1.0,0.5,0.3,2.5,16.3,$88.98,4.0,63.68
NYC-2023-400267,7977-C60,Driver 768,6.8,VTS,Sedan,2023-10-24 03:58:00,2023-10-24 04:27:00,29m,40.762698,-74.014322,40.825885,-73.937683,8.05,Manhattan,Manhattan,2.0,,Credit Card,N,Fog,46.0,0.24,2.0,6.2,0,0.0,1.0,0.5,0.3,2.5,5.05,$44.98,4.0,35.63
NYC-2023-400980,2620-E76,Driver 912,12.8,CMT,SUV,2023-12-27 19:28:00,2023-12-27 20:24:00,56m,40.830325,-73.930046,40.721759,-74.009642,19.02,Manhattan,Manhattan,1.0,1,Credit Card,N,Clear,67.0,0.0,4.5,10.0,0,0.0,2.5,0.5,0.3,2.5,11.67,$83.11,5.0,65.64
NYC-2023-400699,8657-A61,Driver 671,11.3,VTS,Sedan,2023-10-25 05:31:00,2023-10-25 05:53:00,22m,40.747639,-73.986315,40.831554,-73.949803,9.28,Manhattan,Manhattan,6.0,,Credit Card,N,Clear,66.0,0.0,6.2,4.2,0,0.0,1.0,0.5,0.3,2.5,10.51,$52.61,4.0,37.8
NYC-2023-401764,9704-G40,Driver 1196,6.7,Verifone,Hybrid,2023-04-14 06:21:00,2023-04-14 07:27:00,1h 6m,40.645662,-73.759597,40.783082,-74.001891,24.27,Queens,Manhattan,2.0,,Credit Card,N,Rain,60.0,0.31,6.0,5.3,0,6.11,0.0,0.5,0.3,2.5,8.0,$82.92,5.0,65.51
NYC-2023-402601,3324-B42,Driver 1776,7.3,VTS,SUV,2023-07-20 21:48:00,2023-07-20 22:29:00,41m,40.638465,-73.770852,40.675617,-73.990688,14.05,Queens,Brooklyn,1.0,1,Credit Card,N,Clear,87.0,0.0,4.3,3.5,0,0.0,1.0,0.5,0.3,2.5,8.04,$70.07,4.0,57.73
NYC-2023-403358,3824-D24,Driver 1120,8.1,CMT,Sedan,2023-01-15 02:14:00,2023-01-15 03:00:00,46m,40.782193,-73.947412,40.634498,-73.76743,18.06,Manhattan,Queens,4.0,,Credit Card,N,Clear,40.0,0.0,12.2,,0,0.0,1.0,0.5,0.3,,17.36,$83.71,4.0,64.55
NYC-2023-404685,1146-F90,Driver 1086,4.1,VTS,Sedan,2023-10-13 13:33:00,2023-10-13 14:11:00,38m,40.712223,-73.997505,40.662456,-73.766555,15.99,Brooklyn,Queens,1.0,Standard Rate,Dispute,N,Clear,56.0,0.0,12.2,2.9,0,7.09,0.0,0.5,0.3,2.5,0.0,$71.05,4.0,60.66
NYC-2023-402193,1566-G53,Driver 1048,3.6,vts ,Hybrid,19/03/2023 16:27,2023-03-19 16:46:00,19m,40.75082,-73.977805,40.799729,-73.942457,7.6,Manhattan,Manhattan,5.0,,Credit Card,N,Clear,46.0,0.0,4.5,5.6,0,0.0,0.0,0.5,0.3,,2.3,$26.04,5.0,22.94
NYC-2023-403373,6201-H24,Driver 884,1.5,cmt,SUV,10/06/2023 19:40,2023-06-10 19:56:00,16m,40.78929,-73.959715,40.820728,-73.944906,3.47,Manhattan,Manhattan,1.0,1,CSH,N,Clear,64.0,0.0,13.8,5.4,0,0.0,0.0,0.5,0.3,2.5,0.0,$26.05,4.0,22.75
NYC-2023-404676,2373-F83,Driver 88,5.1,CMT,Hybrid,2023-01-24 05:25:00,2023-01-24 05:40:00,15m,40.838951,-73.917885,40.763752,-73.983103,7.78,Bronx,Manhattan,1.0,1,Credit Card,N,Clear,1.0,0.0,13.3,1.3,0,0.0,1.0,0.5,0.3,,7.04,$43.23,4.0,34.39
NYC-2023-402244,5009-C59,Driver 264,3.5,vts ,Sedan,2023-07-31 17:37:00,2023-07-31 17:56:00,19m,40.755433,-73.966576,40.71192,-73.957555,6.9,Manhattan,Brooklyn,4.0,1,Credit Card,N,Clear,73.0,0.0,18.3,7.6,0,0.0,2.5,0.5,0.3,2.5,8.53,$41.20,5.0,26.87
NYC-2023-403652,3096-C95,Driver 1034,9.8,CMT,Sedan,2023-06-26 21:26:00,2023-06-26 21:42:00,16m,40.717333,-73.952139,40.69998,-74.009158,0.0,Brooklyn,Manhattan,1.0,,Credit Card,N,Clear,83.0,0.0,14.3,5.9,0,0.0,1.0,0.5,0.3,2.5,4.51,$30.57,4.0,21.76
NYC-2023-401509,9774-A22,Driver 1797,6.3,VTS,SUV,2023-12-18 18:55:00,2023-12-18 19:40:00,45m,40.7693,-73.798495,40.783324,-73.984215,12.91,Queens,Manhattan,1.0,1,Cash,N,Clear,33.0,0.0,6.4,7.3,0,0.0,2.5,0.5,0.3,2.5,0.0,$69.23,4.0,63.43
NYC-2023-403206,5859-H49,Driver 448,16.5,CMT,SUV,2023-12-31 05:57:00,2023-12-31 06:28:00,31m,40.74325,-73.833267,40.684639,-73.977964,11.23,Queens,Brooklyn,1.0,,Cash,N,Snow,40.0,0.85,11.8,3.1,0,0.0,1.0,0.5,0.3,2.5,0.0,$51.24,5.0,46.94
